Tweet ID,Date Created,Tweet,Clean_tweet,Polarity,Subjectivity,Retweets,Favorites,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified
1136960496777797638,2019-06-07,"Jerry Nadler has made a mockery of the House Judiciary Committee.

He lied for two years about @realDonaldTrump and collusion.

His shameless political tactics have gone too far.",Jerry Nadler made mockery House Judiciary Committee lied years about collusion shameless political tactics have gone,-0.743,0.1,274,729,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136795660575887360,2019-06-07,"After weeks of confusion on where he stands, Joe Biden just endorsed unlimited taxpayer funding of abortion.

Biden should've just plagiarized his position from Planned Parenthood’s website from the start like he's been doing for his other policy positions.",After weeks confusion where stands Biden just endorsed unlimited taxpayer funding abortion Biden should just plagiarized position from Planned Parenthood website from start like been doing other policy positions,-0.125,0.375,2154,5131,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136773674554597377,2019-06-06,"Great to see Jesus – one of our “Rising Stars” – at the packed @ILGOP lunch today.

Thank you for all your hard work for @realDonaldTrump and our party! https://t.co/XoGqOeSoTR",Great Jesus Rising Stars packed lunch today Thank your hard work party XoGqOeSoTR,0.25416666666666665,0.6458333333333333,132,488,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136735394760970240,2019-06-06,"U.S. productivity grew 3.4% in Q1 – the best rate in years.

@realDonaldTrump’s policies have led to higher output *and* higher wages.

American workers continue to reap the benefits of this strong economy!",productivity grew best rate years policies have higher output higher wages American workers continue reap benefits this strong economy,0.38666666666666666,0.4066666666666666,894,2240,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136716828942766081,2019-06-06,RT @realDonaldTrump: Just signed Disaster Aid Bill to help Americans who have been hit by recent catastrophic storms. So important for our…,Just signed Disaster Bill help Americans have been recent catastrophic storms important,0.2,0.625,14052,0,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136690575380557825,2019-06-06,".@realDonaldTrump is getting real results for the African American community:

*1 MILLION new jobs for African Americans
*generational criminal justice reform
*more HBCU funding than any other president
*opportunity zones
*record-low unemployment

2020 Democrats are all talk!",getting real results African American community MILLION jobs African Americans generational criminal justice reform more HBCU funding than other president opportunity zones record unemployment Democrats talk,0.024999999999999998,0.24642857142857144,1460,3896,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136677746732601344,2019-06-06,RT @realDonaldTrump: So sorry to hear about the terrible accident involving our GREAT West Point Cadets. We mourn the loss of life and pray…,sorry hear about terrible accident involving GREAT West Point Cadets mourn loss life pray,-0.2333333333333333,0.9166666666666666,17116,0,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136634959865819139,2019-06-06,"“To the men who sit behind me, and to the boys who rest in the field before me: Your example will never, ever grow old. Your legend will never tire. And your spirit—brave, unyielding &amp; true—will never die.” – @realDonaldTrump

#DDay75thAnniversary 🇺🇸 https://t.co/lI1ej8Unxx",behind boys rest field before Your example will never ever grow Your legend will never tire your spirit brave unyielding true will never #DDay thAnniversary Unxx,0.25,0.7833333333333333,6543,21237,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136596947287101445,2019-06-06,"“You are among the very greatest Americans who will ever live. You are the pride of our nation. You are the glory of our republic, and we thank you from the bottom of our hearts!”  – @realDonaldTrump
 
#DDay75thAnniversary 🇺🇸 https://t.co/kCOY6bVnZP",among very greatest Americans will ever live pride nation glory republic thank from bottom hearts #DDay thAnniversary kCOY bVnZP,0.5681818181818181,0.75,6775,24285,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
1136586660215480321,2019-06-06,RT @realDonaldTrump: Heading over to Normandy to celebrate some of the bravest that ever lived. We are eternally grateful! #DDay75thAnniver…,Heading over Normandy celebrate some bravest that ever lived eternally grateful #DDay thAnniver,0.875,0.0,19198,0,en,2353605901,Ronna McDaniel,GOPChairwoman,279060,2608,,True
